experiment,scenario,label_cs,description,repetition,seed,draws,tickets_sold_per_draw,prize_pool_share,jackpot_cap,jackpot_share,class11_share,class12_share,total_ticket_sales,total_prize_pool,total_actual_payout,total_actual_upper_tier_payout,jackpot_hits,jackpot_cap_hits,cap_reach_count,total_overflow_to_class2,total_overflow_to_class3,max_jackpot_fund_observed,final_jackpot_carryover,average_jackpot_available,average_total_payout,payout_std_dev,upper_tier_payout_std_dev,average_rollover_length,longest_rollover_length,average_time_to_cap
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,109,360534,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22644587500.0,13507087500.0,179,132,20,1208000000.0,0.0,120000000.0,0.0,53579000.0,22644587.5,25315855.597058017,25315855.597058017,5.623287671232877,27,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,110,360535,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22628800000.0,13491300000.0,143,195,25,1817500000.0,0.0,120000000.0,20500000.0,61974000.0,22628800.0,26013835.079818584,26013835.079818584,6.911290322580645,47,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,111,360536,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22571900000.0,13434400000.0,163,118,21,1057250000.0,0.0,120000000.0,92250000.0,54249250.0,22571900.0,26143356.620564237,26143356.620564237,5.894366197183099,28,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,112,360537,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22690387500.0,13552887500.0,149,140,23,1268250000.0,0.0,120000000.0,10250000.0,57807500.0,22690387.5,26882540.48180889,26882540.48180889,6.4961832061068705,39,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,113,360538,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22636900000.0,13499400000.0,168,105,25,895000000.0,0.0,120000000.0,41000000.0,52926750.0,22636900.0,26475907.41391124,26475907.41391124,5.777777777777778,28,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,114,360539,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22597050000.0,13459550000.0,179,131,21,1190500000.0,0.0,120000000.0,20500000.0,53861750.0,22597050.0,25488361.045730263,25488361.045730263,5.741258741258742,27,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,115,360540,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22656187500.0,13518687500.0,161,154,20,1433500000.0,0.0,120000000.0,10250000.0,57418250.0,22656187.5,25905791.401173092,25905791.401173092,6.169117647058823,32,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,116,360541,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22683850000.0,13546350000.0,161,149,21,1375000000.0,0.0,120000000.0,0.0,56770000.0,22683850.0,25944530.669825193,25944530.669825193,6.214814814814815,38,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,117,360542,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22493750000.0,13356250000.0,149,145,26,1297750000.0,0.0,120000000.0,120000000.0,57494000.0,22493750.0,26328676.351793684,26328676.351793684,6.546153846153846,26,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,118,360543,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22562500000.0,13425000000.0,157,160,22,1480500000.0,0.0,120000000.0,51250000.0,57508750.0,22562500.0,25554898.13616951,25554898.13616951,6.198529411764706,35,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,119,360544,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22633400000.0,13495900000.0,160,135,23,1217000000.0,0.0,120000000.0,41000000.0,55916000.0,22633400.0,26307712.166587196,26307712.166587196,6.086956521739131,37,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,120,360545,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22675250000.0,13537750000.0,187,70,13,623250000.0,0.0,120000000.0,0.0,48291000.0,22675250.0,25675260.95169239,25675260.95169239,5.313725490196078,26,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,121,360546,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22568950000.0,13431450000.0,155,175,30,1576250000.0,0.0,120000000.0,102500000.0,60614000.0,22568950.0,26630750.61648657,26630750.61648657,6.76,35,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,122,360547,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22521000000.0,13383500000.0,169,108,18,976500000.0,0.0,120000000.0,112750000.0,52394500.0,22521000.0,25668634.731905784,25668634.731905784,5.852112676056338,28,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,123,360548,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22618050000.0,13480550000.0,149,161,24,1476250000.0,0.0,120000000.0,41000000.0,59233750.0,22618050.0,26528445.23709409,26528445.23709409,6.700787401574803,39,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,124,360549,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22666300000.0,13528800000.0,168,149,28,1324250000.0,0.0,120000000.0,10250000.0,56022250.0,22666300.0,26086419.825457077,26086419.825457077,5.7379310344827585,26,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,125,360550,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22515050000.0,13377550000.0,190,122,21,1098250000.0,0.0,120000000.0,120000000.0,51746500.0,22515050.0,24805258.8375429,24805258.8375429,5.259740259740259,37,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,126,360551,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22655250000.0,13517750000.0,177,117,22,1039750000.0,0.0,120000000.0,30750000.0,53322500.0,22655250.0,26162330.45692795,26162330.45692795,5.636986301369863,23,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,127,360552,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22574400000.0,13436900000.0,161,147,22,1347250000.0,0.0,120000000.0,51250000.0,56512500.0,22574400.0,25822480.605859693,25822480.605859693,6.0359712230215825,32,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,128,360553,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22658200000.0,13520700000.0,149,139,19,1287000000.0,0.0,120000000.0,10250000.0,57788250.0,22658200.0,26671306.075256232,26671306.075256232,6.6484375,39,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,129,360554,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22623287500.0,13485787500.0,172,134,27,1177750000.0,0.0,120000000.0,20500000.0,55039250.0,22623287.5,26126833.817908242,26126833.817908242,5.830985915492958,41,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,130,360555,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22534700000.0,13397200000.0,162,161,22,1490750000.0,0.0,120000000.0,102500000.0,57505750.0,22534700.0,25551688.6117141,25551688.6117141,6.446153846153846,54,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,131,360556,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22643850000.0,13506350000.0,166,144,22,1316500000.0,0.0,120000000.0,41000000.0,56316500.0,22643850.0,26023783.44279517,26023783.44279517,6.177777777777778,46,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,132,360557,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22536137500.0,13398637500.0,151,164,25,1499750000.0,0.0,120000000.0,102500000.0,59340500.0,22536137.5,26326692.00141453,26326692.00141453,6.5813953488372094,38,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,133,360558,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22633837500.0,13496337500.0,153,134,20,1228500000.0,0.0,120000000.0,0.0,55797250.0,22633837.5,26211922.86307595,26211922.86307595,6.182481751824818,25,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,134,360559,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22626300000.0,13488800000.0,153,148,25,1335750000.0,0.0,120000000.0,82000000.0,57471750.0,22626300.0,26268519.720570475,26268519.720570475,6.368421052631579,30,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,135,360560,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22624662500.0,13487162500.0,149,157,24,1435250000.0,0.0,120000000.0,0.0,58200250.0,22624662.5,26233567.589633014,26233567.589633014,6.546153846153846,33,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,136,360561,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22629100000.0,13491600000.0,184,129,24,1148250000.0,0.0,120000000.0,10250000.0,53723000.0,22629100.0,25811244.5106779,25811244.5106779,5.589041095890411,36,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,137,360562,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22575900000.0,13438400000.0,159,131,25,1161500000.0,0.0,120000000.0,112750000.0,56344000.0,22575900.0,26518560.560294367,26518560.560294367,6.229629629629629,28,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,138,360563,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22686587500.0,13549087500.0,160,160,24,1466000000.0,0.0,120000000.0,10250000.0,58642250.0,22686587.5,26328975.678159107,26328975.678159107,6.5625,29,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,139,360564,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22478150000.0,13340650000.0,169,133,22,1203750000.0,0.0,120000000.0,120000000.0,54832500.0,22478150.0,25615581.685323875,25615581.685323875,5.731034482758621,37,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,140,360565,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22589450000.0,13451950000.0,157,135,24,1209750000.0,0.0,120000000.0,71750000.0,56923500.0,22589450.0,26807304.157589216,26807304.157589216,6.338345864661654,27,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,141,360566,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22556637500.0,13419137500.0,156,187,23,1750000000.0,0.0,120000000.0,71750000.0,59890750.0,22556637.5,25315279.67157076,25315279.67157076,6.442748091603053,39,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,142,360567,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22626650000.0,13489150000.0,161,134,17,1250250000.0,0.0,120000000.0,20500000.0,54876000.0,22626650.0,25545391.214023322,25545391.214023322,5.8671328671328675,32,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,143,360568,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22635400000.0,13497900000.0,181,125,25,1100000000.0,0.0,120000000.0,30750000.0,54066000.0,22635400.0,26260038.210939452,26260038.210939452,6.022058823529412,26,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,144,360569,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22528800000.0,13391300000.0,156,161,24,1476250000.0,0.0,120000000.0,120000000.0,57952500.0,22528800.0,25798653.56099035,25798653.56099035,6.298507462686567,30,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,145,360570,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22517337500.0,13379837500.0,161,160,23,1473250000.0,0.0,120000000.0,120000000.0,56866000.0,22517337.5,25225949.18070168,25225949.18070168,6.169117647058823,29,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,146,360571,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22628300000.0,13490800000.0,158,198,25,1848250000.0,0.0,120000000.0,20500000.0,60612000.0,22628300.0,25492844.959125295,25492844.959125295,6.1911764705882355,33,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,147,360572,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22615900000.0,13478400000.0,148,170,25,1561250000.0,0.0,120000000.0,61500000.0,60573000.0,22615900.0,26596561.00306955,26596561.00306955,6.870967741935484,55,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,148,360573,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22642350000.0,13504850000.0,176,110,26,939000000.0,0.0,120000000.0,10250000.0,52925000.0,22642350.0,26643806.202896386,26643806.202896386,5.6438356164383565,24,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,149,360574,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22644500000.0,13507000000.0,153,153,26,1379750000.0,0.0,120000000.0,0.0,58761500.0,22644500.0,26783253.531824697,26783253.531824697,6.669291338582677,33,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,150,360575,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22694100000.0,13556600000.0,165,147,19,1369000000.0,0.0,120000000.0,0.0,56380500.0,22694100.0,25641706.947666336,25641706.947666336,6.185185185185185,48,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,151,360576,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22658200000.0,13520700000.0,156,137,24,1230250000.0,0.0,120000000.0,10250000.0,56323000.0,22658200.0,26483995.03020645,26483995.03020645,6.542635658914729,36,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,152,360577,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22610750000.0,13473250000.0,168,109,24,943250000.0,0.0,120000000.0,41000000.0,52799000.0,22610750.0,26341956.968636557,26341956.968636557,5.859154929577465,23,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,153,360578,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22650950000.0,13513450000.0,161,114,26,980000000.0,0.0,120000000.0,0.0,54850250.0,22650950.0,27011780.70023337,27011780.70023337,5.992857142857143,22,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,154,360579,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22575350000.0,13437850000.0,170,114,25,987250000.0,0.0,120000000.0,82000000.0,53586500.0,22575350.0,26404353.23725048,26404353.23725048,5.886524822695035,30,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,155,360580,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22621000000.0,13483500000.0,154,180,25,1663750000.0,0.0,120000000.0,0.0,60051000.0,22621000.0,26038400.66133095,26038400.66133095,6.661417322834645,35,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,156,360581,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22629100000.0,13491600000.0,154,258,24,2470500000.0,0.0,120000000.0,0.0,65851250.0,22629100.0,24488573.216706604,24488573.216706604,6.991735537190083,69,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,157,360582,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22619700000.0,13482200000.0,184,111,18,1007250000.0,0.0,120000000.0,20500000.0,52006250.0,22619700.0,25496254.468254745,25496254.468254745,5.706293706293707,32,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,158,360583,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22692950000.0,13555450000.0,165,153,16,1452250000.0,0.0,120000000.0,0.0,55564250.0,22692950.0,24827228.55651633,24827228.55651633,6.0071942446043165,43,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,159,360584,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22666000000.0,13528500000.0,162,154,20,1433500000.0,0.0,120000000.0,0.0,57551500.0,22666000.0,25622398.287435938,25622398.287435938,6.207407407407407,39,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,160,360585,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22593250000.0,13455750000.0,157,159,23,1463000000.0,0.0,120000000.0,41000000.0,57883750.0,22593250.0,26082931.524993505,26082931.524993505,6.338345864661654,37,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,161,360586,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22524500000.0,13387000000.0,158,156,25,1417750000.0,0.0,120000000.0,120000000.0,57704000.0,22524500.0,25949400.27727038,25949400.27727038,6.101449275362318,25,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,162,360587,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22659000000.0,13521500000.0,155,115,27,983000000.0,0.0,120000000.0,10250000.0,54963000.0,22659000.0,27081723.431126017,27081723.431126017,6.2592592592592595,25,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,163,360588,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22652600000.0,13515100000.0,179,69,14,605750000.0,0.0,120000000.0,0.0,48020250.0,22652600.0,25682913.05985363,25682913.05985363,5.401315789473684,23,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,164,360589,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22525737500.0,13388237500.0,165,136,22,1234500000.0,0.0,120000000.0,120000000.0,55889500.0,22525737.5,25837686.91731796,25837686.91731796,5.964285714285714,49,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,165,360590,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22653537500.0,13516037500.0,163,121,22,1080750000.0,0.0,120000000.0,10250000.0,54663500.0,22653537.5,26448024.19638079,26448024.19638079,5.978571428571429,28,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,166,360591,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22500850000.0,13363350000.0,163,116,24,1015000000.0,0.0,120000000.0,120000000.0,55186750.0,22500850.0,26777607.655978158,26777607.655978158,6.154411764705882,25,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,167,360592,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22660487500.0,13522987500.0,168,132,23,1186250000.0,0.0,120000000.0,0.0,55197250.0,22660487.5,26099643.24791804,26099643.24791804,5.859154929577465,35,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,168,360593,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22668087500.0,13530587500.0,156,146,21,1344250000.0,0.0,120000000.0,0.0,57937250.0,22668087.5,26449671.959186822,26449671.959186822,6.298507462686567,36,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,169,360594,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22652250000.0,13514750000.0,164,149,23,1360500000.0,0.0,120000000.0,10250000.0,56663250.0,22652250.0,25962887.116757642,25962887.116757642,6.057971014492754,32,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,170,360595,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22560850000.0,13423350000.0,167,139,27,1229000000.0,0.0,120000000.0,112750000.0,56541250.0,22560850.0,26549643.96705726,26549643.96705726,5.95,33,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,171,360596,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22574050000.0,13436550000.0,156,145,24,1312250000.0,0.0,120000000.0,92250000.0,57723750.0,22574050.0,26466943.2329746,26466943.2329746,6.645669291338582,25,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,172,360597,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22570325000.0,13432825000.0,166,122,23,1083750000.0,0.0,120000000.0,102500000.0,54878750.0,22570325.0,26323752.12535012,26323752.12535012,6.177777777777778,32,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,173,360598,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22679550000.0,13542050000.0,170,89,21,760000000.0,0.0,120000000.0,10250000.0,53096000.0,22679550.0,27163086.704156063,27163086.704156063,6.1940298507462686,23,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,174,360599,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22586800000.0,13449300000.0,151,136,25,1212750000.0,0.0,120000000.0,51250000.0,57446250.0,22586800.0,27031881.561593156,27031881.561593156,6.5813953488372094,30,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,175,360600,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22627150000.0,13489650000.0,174,159,21,1477500000.0,0.0,120000000.0,41000000.0,56012250.0,22627150.0,25101861.193495195,25101861.193495195,5.816901408450704,35,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,176,360601,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22598787500.0,13461287500.0,156,172,25,1581750000.0,0.0,120000000.0,10250000.0,58742500.0,22598787.5,25820205.4830339,25820205.4830339,6.393939393939394,31,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,177,360602,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22633400000.0,13495900000.0,156,139,24,1250750000.0,0.0,120000000.0,10250000.0,56429750.0,22633400.0,26374702.736523874,26374702.736523874,6.115942028985507,30,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,178,360603,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22633400000.0,13495900000.0,165,117,25,1018000000.0,0.0,120000000.0,0.0,55094500.0,22633400.0,26952552.65165064,26952552.65165064,6.139705882352941,24,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,179,360604,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22636050000.0,13498550000.0,161,120,23,1063250000.0,0.0,120000000.0,20500000.0,54915500.0,22636050.0,26589656.0319516,26589656.0319516,6.079710144927536,30,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,180,360605,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22584537500.0,13447037500.0,157,135,21,1231500000.0,0.0,120000000.0,0.0,56873500.0,22584537.5,26590118.93198945,26590118.93198945,6.291044776119403,34,12
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,181,360606,1000,25000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,50000000000.0,25000000000.0,22574487500.0,13436987500.0,152,144,22,1316500000.0,0.0,120000000.0,61500000.0,57105750.0,22574487.5,26158788.996599093,26158788.996599093,6.281481481481482,31,12
