experiment,scenario,label_cs,description,repetition,seed,draws,tickets_sold_per_draw,prize_pool_share,jackpot_cap,jackpot_share,class11_share,class12_share,total_ticket_sales,total_prize_pool,total_actual_payout,total_actual_upper_tier_payout,jackpot_hits,jackpot_cap_hits,cap_reach_count,total_overflow_to_class2,total_overflow_to_class3,max_jackpot_fund_observed,final_jackpot_carryover,average_jackpot_available,average_total_payout,payout_std_dev,upper_tier_payout_std_dev,average_rollover_length,longest_rollover_length,average_time_to_cap
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,159,350584,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8848205000.0,4693205000.0,66,37,4,128400000.0,0.0,120000000.0,3600000.0,43740000.0,8848205.0,16138330.804422587,16138330.804422587,14.59375,57,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,160,350585,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8692875000.0,4537875000.0,70,51,7,175200000.0,0.0,120000000.0,120000000.0,43047600.0,8692875.0,15228910.823147366,15228910.823147366,14.53125,53,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,161,350586,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8848880000.0,4693880000.0,69,59,6,205200000.0,0.0,120000000.0,10800000.0,44491200.0,8848880.0,15752533.54370655,15752533.54370655,14.546875,56,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,162,350587,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8737275000.0,4582275000.0,69,47,6,162000000.0,0.0,120000000.0,68400000.0,43317600.0,8737275.0,15701160.364742951,15701160.364742951,13.691176470588236,49,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,163,350588,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8781625000.0,4626625000.0,81,21,1,74400000.0,0.0,120000000.0,39600000.0,36200400.0,8781625.0,14736053.872539114,14736053.872539114,11.4875,53,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,164,350589,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8837835000.0,4682835000.0,82,31,4,106800000.0,0.0,120000000.0,3600000.0,37850400.0,8837835.0,14936378.725707747,14936378.725707747,11.620253164556962,46,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,165,350590,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8796160000.0,4641160000.0,62,60,6,208800000.0,0.0,120000000.0,28800000.0,47696400.0,8796160.0,16448790.622851273,16448790.622851273,16.45614035087719,54,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,166,350591,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8789810000.0,4634810000.0,68,84,4,297600000.0,0.0,120000000.0,21600000.0,45096000.0,8789810.0,15166960.945222348,15166960.945222348,14.5625,91,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,167,350592,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8767575000.0,4612575000.0,70,65,7,225600000.0,0.0,120000000.0,21600000.0,45670800.0,8767575.0,15876856.44088196,15876856.44088196,14.53125,46,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,168,350593,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8803615000.0,4648615000.0,62,86,9,298800000.0,0.0,120000000.0,0.0,49686000.0,8803615.0,16370585.143994547,16370585.143994547,15.898305084745763,53,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,169,350594,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8816225000.0,4661225000.0,72,69,7,240000000.0,0.0,120000000.0,25200000.0,44998800.0,8816225.0,15631019.916319441,15631019.916319441,14.276923076923078,59,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,170,350595,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8826715000.0,4671715000.0,76,36,4,124800000.0,0.0,120000000.0,14400000.0,42820800.0,8826715.0,15954090.022115802,15954090.022115802,12.833333333333334,50,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,171,350596,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8682335000.0,4527335000.0,69,92,6,324000000.0,0.0,120000000.0,93600000.0,46935600.0,8682335.0,15198207.153239325,15198207.153239325,14.546875,79,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,172,350597,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8731925000.0,4576925000.0,71,103,7,362400000.0,0.0,120000000.0,68400000.0,49770000.0,8731925.0,15757043.294012206,15757043.294012206,14.292307692307693,74,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,173,350598,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8670620000.0,4515620000.0,60,165,8,584400000.0,0.0,120000000.0,86400000.0,54728400.0,8670620.0,15065137.09581164,15065137.09581164,15.666666666666666,75,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,174,350599,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8717995000.0,4562995000.0,74,66,6,230400000.0,0.0,120000000.0,97200000.0,45468000.0,8717995.0,15556877.21571958,15556877.21571958,13.617647058823529,55,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,175,350600,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8768650000.0,4613650000.0,65,89,6,313200000.0,0.0,120000000.0,32400000.0,48357600.0,8768650.0,15870954.193982793,15870954.193982793,15.327868852459016,61,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,176,350601,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8820785000.0,4665785000.0,75,88,7,308400000.0,0.0,120000000.0,3600000.0,47120400.0,8820785.0,15689715.866094422,15689715.866094422,13.602941176470589,66,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,177,350602,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8797720000.0,4642720000.0,75,86,8,300000000.0,0.0,120000000.0,10800000.0,47541600.0,8797720.0,15855148.939748248,15855148.939748248,13.028169014084508,59,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,178,350603,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8754600000.0,4599600000.0,57,127,5,451200000.0,0.0,120000000.0,43200000.0,51950400.0,8754600.0,15594382.93873791,15594382.93873791,17.145454545454545,72,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,179,350604,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8717665000.0,4562665000.0,56,151,10,531600000.0,0.0,120000000.0,36000000.0,55897200.0,8717665.0,15952647.83735838,15952647.83735838,17.48148148148148,73,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,180,350605,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8832135000.0,4677135000.0,76,22,1,78000000.0,0.0,120000000.0,43200000.0,36640800.0,8832135.0,14775669.689282276,14775669.689282276,12.486486486486486,54,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,181,350606,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8780370000.0,4625370000.0,64,49,4,171600000.0,0.0,120000000.0,36000000.0,42429600.0,8780370.0,15451059.290970959,15451059.290970959,14.857142857142858,50,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,182,350607,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8543500000.0,4388500000.0,54,238,10,844800000.0,0.0,120000000.0,120000000.0,62614800.0,8543500.0,14687237.008709297,14687237.008709297,18.54901960784314,80,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,183,350608,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8772025000.0,4617025000.0,61,130,8,458400000.0,0.0,120000000.0,7200000.0,52778400.0,8772025.0,15756991.079339195,15756991.079339195,16.189655172413794,69,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,184,350609,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8768395000.0,4613395000.0,80,58,6,201600000.0,0.0,120000000.0,86400000.0,44248800.0,8768395.0,15558141.04412783,15558141.04412783,12.432432432432432,51,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,185,350610,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8744735000.0,4589735000.0,62,132,8,465600000.0,0.0,120000000.0,7200000.0,52485600.0,8744735.0,15744922.16572616,15744922.16572616,15.129032258064516,72,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,186,350611,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8723755000.0,4568755000.0,65,42,4,146400000.0,0.0,120000000.0,120000000.0,44527200.0,8723755.0,15772607.559467616,15772607.559467616,15.583333333333334,61,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,187,350612,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8821025000.0,4666025000.0,76,44,6,151200000.0,0.0,120000000.0,36000000.0,43000800.0,8821025.0,15797826.287954144,15797826.287954144,13.2,51,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,188,350613,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8685830000.0,4530830000.0,78,51,6,176400000.0,0.0,120000000.0,115200000.0,43722000.0,8685830.0,15464371.845021704,15464371.845021704,13.761194029850746,49,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,189,350614,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8777025000.0,4622025000.0,71,77,7,268800000.0,0.0,120000000.0,21600000.0,46488000.0,8777025.0,15825076.142767055,15825076.142767055,14.292307692307693,57,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,190,350615,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8718515000.0,4563515000.0,63,52,7,178800000.0,0.0,120000000.0,120000000.0,44888400.0,8718515.0,15599292.01982497,15599292.01982497,15.360655737704919,54,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,191,350616,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8821275000.0,4666275000.0,88,7,1,24000000.0,0.0,120000000.0,36000000.0,33156000.0,8821275.0,14380775.823973302,14380775.823973302,11.544303797468354,39,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,192,350617,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8806750000.0,4651750000.0,92,23,4,78000000.0,0.0,120000000.0,50400000.0,36130800.0,8806750.0,14671035.579927547,14671035.579927547,10.80952380952381,41,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,193,350618,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8676860000.0,4521860000.0,64,102,5,361200000.0,0.0,120000000.0,120000000.0,47539200.0,8676860.0,14842771.0802397,14842771.0802397,15.344262295081966,102,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,194,350619,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8762585000.0,4607585000.0,56,128,9,450000000.0,0.0,120000000.0,39600000.0,55165200.0,8762585.0,16378739.905523105,16378739.905523105,17.81132075471698,63,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,195,350620,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8783160000.0,4628160000.0,78,70,7,243600000.0,0.0,120000000.0,10800000.0,44402400.0,8783160.0,15464541.994976766,15464541.994976766,12.45945945945946,53,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,196,350621,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8800995000.0,4645995000.0,67,40,6,136800000.0,0.0,120000000.0,50400000.0,43759200.0,8800995.0,16128496.0593037,16128496.0593037,14.578125,43,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,197,350622,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8813215000.0,4658215000.0,81,15,4,49200000.0,0.0,120000000.0,79200000.0,37107600.0,8813215.0,15067155.965502415,15067155.965502415,11.632911392405063,40,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,198,350623,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8804775000.0,4649775000.0,79,46,5,159600000.0,0.0,120000000.0,7200000.0,42010800.0,8804775.0,15531404.914700247,15531404.914700247,12.28,47,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,199,350624,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8711760000.0,4556760000.0,62,77,9,266400000.0,0.0,120000000.0,97200000.0,48782400.0,8711760.0,16089500.756779248,16089500.756779248,15.633333333333333,55,34
h3_prize_structure,structure_standard,Standardní,Oficiální rozdělení fondu mezi výherní třídy.,200,350625,1000,10000000,0.5,120000000.0,0.36,0.0675,0.203,20000000000.0,10000000000.0,8785480000.0,4630480000.0,63,30,6,100800000.0,0.0,120000000.0,75600000.0,44478000.0,8785480.0,16393861.932735678,16393861.932735678,14.873015873015873,43,34
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,1,360426,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8689145000.0,5034145000.0,61,149,8,602100000.0,0.0,120000000.0,24599999.999999996,55919199.99999999,8689145.0,16944633.544104014,16944633.544104014,16.473684210526315,79,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,2,360427,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8778650000.0,5123650000.0,68,115,11,459399999.99999994,0.0,120000000.0,12299999.999999998,54476299.99999999,8778650.0,17699634.852942586,17699634.852942586,14.793650793650794,66,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,3,360428,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8656290000.0,5001290000.0,72,116,13,461299999.99999994,0.0,120000000.0,94299999.99999999,54020099.99999999,8656290.0,17391922.65064159,17391922.65064159,14.5,51,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,4,360429,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8710810000.0,5055810000.0,66,141,12,564900000.0,0.0,120000000.0,20499999.999999996,56311899.99999999,8710810.0,17410920.834174737,17410920.834174737,16.98181818181818,56,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,5,360430,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8726570000.0,5071570000.0,60,126,13,502299999.99999994,0.0,120000000.0,16399999.999999998,56138499.99999999,8726570.0,17758132.998294048,17758132.998294048,17.09090909090909,60,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,6,360431,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8650000000.0,4995000000.0,63,141,13,563799999.9999999,0.0,120000000.0,120000000.0,55404699.99999999,8650000.0,16768020.974462071,16768020.974462071,15.616666666666667,52,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,7,360432,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8636635000.0,4981635000.0,65,82,8,327399999.99999994,0.0,120000000.0,118899999.99999999,50011199.99999999,8636635.0,17033242.286827687,17033242.286827687,15.080645161290322,60,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,8,360433,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8716195000.0,5061195000.0,67,170,10,686000000.0,0.0,120000000.0,32799999.999999996,56526399.99999999,8716195.0,16488059.059421608,16488059.059421608,14.353846153846154,120,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,9,360434,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8666135000.0,5011135000.0,56,186,12,749400000.0,0.0,120000000.0,61499999.99999999,60703299.99999999,8666135.0,17097372.15442113,17097372.15442113,17.48148148148148,94,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,10,360435,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8646935000.0,4991935000.0,69,136,10,546600000.0,0.0,120000000.0,65599999.99999999,52725199.99999999,8646935.0,16523348.293574609,16523348.293574609,14.546875,57,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,11,360436,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8700080000.0,5045080000.0,82,105,7,422799999.99999994,0.0,120000000.0,90199999.99999999,47807199.99999999,8700080.0,15885685.657018395,15885685.657018395,12.24,72,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,12,360437,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8793875000.0,5138875000.0,70,80,7,320299999.99999994,0.0,120000000.0,8199999.999999999,47258999.99999999,8793875.0,16777273.548147652,16777273.548147652,13.676470588235293,48,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,13,360438,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8580425000.0,4925425000.0,66,169,8,684100000.0,0.0,120000000.0,120000000.0,55424599.99999999,8580425.0,15828720.380825955,15828720.380825955,14.825396825396826,97,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,14,360439,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8676620000.0,5021620000.0,54,153,12,614100000.0,0.0,120000000.0,20499999.999999996,58600599.99999999,8676620.0,17587447.614011534,17587447.614011534,17.2,75,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,15,360440,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8674900000.0,5019900000.0,62,203,12,819100000.0,0.0,120000000.0,32799999.999999996,60193099.99999999,8674900.0,16511220.517878138,16511220.517878138,15.898305084745763,92,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,16,360441,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8739295000.0,5084295000.0,62,128,8,515999999.99999994,0.0,120000000.0,20499999.999999996,53513999.99999999,8739295.0,16964942.93618387,16964942.93618387,15.37704918032787,69,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,17,360442,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8721105000.0,5066105000.0,68,121,10,485099999.99999994,0.0,120000000.0,12299999.999999998,52265899.99999999,8721105.0,17001996.887247536,17001996.887247536,14.5625,61,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,18,360443,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8718840000.0,5063840000.0,67,122,10,489199999.99999994,0.0,120000000.0,28699999.999999996,52332599.99999999,8718840.0,16840483.85452152,16840483.85452152,14.578125,63,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,19,360444,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8714960000.0,5059960000.0,69,108,10,431799999.99999994,0.0,120000000.0,65599999.99999999,50361499.99999999,8714960.0,16669350.515194045,16669350.515194044,13.895522388059701,62,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,20,360445,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8638665000.0,4983665000.0,63,217,9,879800000.0,0.0,120000000.0,36899999.99999999,59666499.99999999,8638665.0,15843411.166563056,15843411.166563056,14.873015873015873,83,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,21,360446,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8733250000.0,5078250000.0,71,117,8,470899999.99999994,0.0,120000000.0,24599999.999999996,50430999.99999999,8733250.0,16559744.756109616,16559744.756109616,13.084507042253522,61,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,22,360447,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8765285000.0,5110285000.0,77,93,9,371399999.99999994,0.0,120000000.0,0.0,50419899.99999999,8765285.0,17155621.93987076,17155621.93987076,13.573529411764707,59,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,23,360448,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8625795000.0,4970795000.0,66,178,11,717700000.0,0.0,120000000.0,94299999.99999999,59432799.99999999,8625795.0,16818368.49527846,16818368.495278455,17.296296296296298,68,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,24,360449,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8729425000.0,5074425000.0,59,161,10,649100000.0,0.0,120000000.0,32799999.999999996,56463199.99999999,8729425.0,16784079.967170525,16784079.967170525,16.50877192982456,65,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,25,360450,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8734025000.0,5079025000.0,72,127,10,509700000.0,0.0,120000000.0,40999999.99999999,51956799.99999999,8734025.0,16662531.83565976,16662531.83565976,13.44927536231884,62,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,26,360451,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8723670000.0,5068670000.0,56,161,9,650200000.0,0.0,120000000.0,8199999.999999999,57636899.99999999,8723670.0,17025728.615278114,17025728.615278114,17.163636363636364,71,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,27,360452,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8828505000.0,5173505000.0,83,58,6,231199999.99999994,0.0,120000000.0,12299999.999999998,43111299.99999999,8828505.0,16440016.342448536,16440016.342448536,11.909090909090908,54,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,28,360453,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8770945000.0,5115945000.0,76,15,4,57099999.99999994,0.0,120000000.0,73799999.99999999,41262199.99999999,8770945.0,17012716.672594503,17012716.672594503,13.588235294117647,37,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,29,360454,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8676365000.0,5021364999.999999,74,128,7,517099999.99999994,0.0,120000000.0,120000000.0,51924299.99999999,8676365.0,16113584.053889902,16113584.053889902,13.228571428571428,76,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,30,360455,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8734755000.0,5079755000.0,67,157,8,634900000.0,0.0,120000000.0,36899999.99999999,55878799.99999999,8734755.0,16673971.971758107,16673971.971758107,14.353846153846154,71,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,31,360456,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8710410000.0,5055410000.0,65,152,10,612200000.0,0.0,120000000.0,40999999.99999999,55104399.99999999,8710410.0,16763233.783548446,16763233.783548446,15.847457627118644,75,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,32,360457,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8669670000.0,5014670000.0,61,152,14,607800000.0,0.0,120000000.0,36899999.99999999,58289799.99999999,8669670.0,17537571.018846937,17537571.018846937,15.915254237288135,56,30
h3_prize_structure,structure_aggressive,Vyšší skewness,Vyšší podíl jackpotu na úkor nižších tříd.,33,360458,1000,10000000,0.5,120000000.0,0.41,0.0475,0.17300000000000001,20000000000.0,10000000000.0,8799575000.0,5144575000.0,68,54,6,214799999.99999994,0.0,120000000.0,8199999.999999999,46604199.99999999,8799575.0,17319104.61728247,17319104.61728247,13.91044776119403,43,30
